1.23266e-04 1.05449e+06  5.34690e+06 5.34690e+06 
2.46531e-04 5.64883e+06  1.15654e+07 1.68939e+07 
3.69030e-04 6.51337e+06  2.35029e+07 2.92586e+07 
4.90985e-04 6.17362e+06  3.80334e+07 4.40552e+07 
6.13384e-04 4.65822e+06  6.04609e+07 6.44467e+07 
7.35911e-04 4.20003e+06  8.54836e+07 8.92910e+07 
8.58118e-04 2.48050e+06  1.14728e+08 1.16776e+08 
9.79812e-04 7.71870e+05  1.48458e+08 1.48934e+08 
1.10104e-03 1.49037e+06  1.87171e+08 1.88243e+08 
1.22226e-03 4.25079e+06  2.29468e+08 2.33432e+08 
1.34340e-03 5.73694e+06  2.76053e+08 2.81462e+08 
1.46436e-03 5.21989e+06  3.26754e+08 3.31761e+08 
1.58530e-03 3.88022e+06  3.82199e+08 3.85713e+08 
1.70620e-03 3.26052e+06  4.40822e+08 4.43946e+08 
1.82682e-03 2.25327e+06  5.04515e+08 5.06453e+08 
1.94703e-03 2.35060e+06  5.71432e+08 5.73582e+08 
2.06694e-03 3.19932e+06  6.42298e+08 6.45241e+08 
2.18652e-03 3.92982e+06  7.16680e+08 7.20486e+08 
2.30588e-03 3.51681e+06  7.95798e+08 7.99056e+08 
2.42527e-03 3.57891e+06  8.78273e+08 8.81590e+08 
2.54476e-03 4.21942e+06  9.63952e+08 9.68036e+08 
2.66408e-03 3.48086e+06  1.05428e+09 1.05761e+09 
2.78284e-03 2.13824e+06  1.14862e+09 1.15050e+09 
2.90129e-03 2.54431e+06  1.24566e+09 1.24796e+09 
3.01972e-03 4.24017e+06  1.34571e+09 1.34982e+09 
3.13804e-03 4.39978e+06  1.45023e+09 1.45449e+09 
3.25593e-03 2.96899e+06  1.55872e+09 1.56144e+09 
3.37364e-03 2.44814e+06  1.66990e+09 1.67213e+09 
3.49144e-03 3.16625e+06  1.78434e+09 1.78735e+09 
3.60925e-03 3.54885e+06  1.90280e+09 1.90622e+09 
3.72654e-03 3.07552e+06  2.02500e+09 2.02784e+09 
3.84341e-03 3.27963e+06  2.14965e+09 2.15273e+09 
3.96025e-03 4.02036e+06  2.27739e+09 2.28127e+09 
4.07722e-03 3.85183e+06  2.40923e+09 2.41292e+09 
4.19388e-03 2.79607e+06  2.54439e+09 2.54697e+09 
4.31022e-03 2.30044e+06  2.68203e+09 2.68416e+09 
4.42640e-03 2.58266e+06  2.82285e+09 2.82532e+09 
4.54253e-03 2.93375e+06  2.96770e+09 2.97044e+09 
4.65848e-03 3.68089e+06  3.11534e+09 3.11880e+09 
4.77417e-03 4.65249e+06  3.26521e+09 3.26972e+09 
4.88972e-03 4.54107e+06  3.41856e+09 3.42299e+09 
5.00523e-03 3.07926e+06  3.57590e+09 3.57878e+09 
5.12052e-03 1.89304e+06  3.73574e+09 3.73740e+09 
5.23559e-03 1.96961e+06  3.89755e+09 3.89940e+09 
5.35048e-03 2.28625e+06  4.06275e+09 4.06496e+09 
5.46520e-03 2.33283e+06  4.23191e+09 4.23405e+09 
5.57979e-03 3.20918e+06  4.40359e+09 4.40654e+09 
5.69424e-03 5.03911e+06  4.57689e+09 4.58178e+09 
5.80853e-03 5.70686e+06  4.75328e+09 4.75893e+09 
5.92256e-03 4.08011e+06  4.93370e+09 4.93762e+09 
6.03643e-03 2.08718e+06  5.11680e+09 5.11862e+09 
6.15026e-03 1.64539e+06  5.30139e+09 5.30285e+09 
6.26404e-03 1.98775e+06  5.48869e+09 5.49062e+09 
6.37752e-03 1.76611e+06  5.67998e+09 5.68162e+09 
6.49066e-03 1.90257e+06  5.87408e+09 5.87572e+09 
6.60363e-03 3.59896e+06  6.06939e+09 6.07278e+09 
6.71647e-03 5.50165e+06  6.26664e+09 6.27207e+09 
6.82912e-03 5.44587e+06  6.46758e+09 6.47292e+09 
6.94166e-03 3.75868e+06  6.67193e+09 6.67547e+09 
7.05411e-03 2.39851e+06  6.87808e+09 6.88026e+09 
7.16647e-03 1.94274e+06  7.08608e+09 7.08791e+09 
7.27866e-03 1.69434e+06  7.29715e+09 7.29874e+09 
7.39052e-03 1.61780e+06  7.51111e+09 7.51254e+09 
7.50220e-03 2.36744e+06  7.72711e+09 7.72927e+09 
