Global Internal Force:
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 1.1131E+00 -2.9682E-01 -7.1820E+01 
-1.1780E-01 -5.4245E-01 -1.6569E+02 
 5.9009E-01  2.2128E+00 -7.2077E+01 
-1.6794E-01 -5.2907E-01 -1.6569E+02 
-1.1131E+00  2.9682E-01 -7.1820E+01 
 1.1780E-01  5.4245E-01 -1.6569E+02 
-5.9009E-01 -2.2128E+00 -7.2077E+01 
 1.6794E-01  5.2907E-01 -1.6569E+02 
-7.6788E-09 -5.5073E-10 -3.7680E+02 
 3.9704E-01 -1.0588E-01 -3.4438E+00 
 2.6066E+00  1.1342E+00 -5.4543E+00 
 1.7883E-01  6.7061E-01 -3.6700E+00 
-1.6958E+00  2.2815E+00 -5.4543E+00 
-3.9704E-01  1.0588E-01 -3.4438E+00 
-2.6066E+00 -1.1342E+00 -5.4543E+00 
-1.7883E-01 -6.7061E-01 -3.6700E+00 
48
Global Internal Force:
 2.3237E+00 -6.1966E-01 -7.3387E+01 
 1.9310E+00  6.0277E-01 -1.6991E+02 
 8.2503E-01  3.0939E+00 -7.3546E+01 
-1.3745E+00  1.4842E+00 -1.6991E+02 
-2.3237E+00  6.1966E-01 -7.3387E+01 
-1.9310E+00 -6.0277E-01 -1.6991E+02 
-8.2503E-01 -3.0939E+00 -7.3546E+01 
 1.3745E+00 -1.4842E+00 -1.6991E+02 
-4.4903E-09  1.6270E-09 -3.8451E+02 
 9.9668E-01 -2.6578E-01 -6.6349E-01 
 2.6640E+00  1.2573E+00 -7.6401E+00 
 3.2741E-01  1.2278E+00 -1.8092E-01 
-1.6842E+00  2.4168E+00 -7.6401E+00 
-9.9668E-01  2.6578E-01 -6.6349E-01 
-2.6640E+00 -1.2573E+00 -7.6401E+00 
-3.2741E-01 -1.2278E+00 -1.8092E-01 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -7.3387E+01 
 0.0000E+00  0.0000E+00 -1.6991E+02 
 0.0000E+00  0.0000E+00 -7.3546E+01 
 0.0000E+00  0.0000E+00 -1.6991E+02 
 0.0000E+00  0.0000E+00 -7.3387E+01 
 0.0000E+00  0.0000E+00 -1.6991E+02 
 0.0000E+00  0.0000E+00 -7.3546E+01 
 0.0000E+00  0.0000E+00 -1.6991E+02 
 0.0000E+00  0.0000E+00 -3.8451E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 2.3237E+00 -6.1966E-01 -7.3387E+01 
 1.9310E+00  6.0277E-01 -1.6991E+02 
 8.2503E-01  3.0939E+00 -7.3546E+01 
-1.3745E+00  1.4842E+00 -1.6991E+02 
-2.3237E+00  6.1966E-01 -7.3387E+01 
-1.9310E+00 -6.0277E-01 -1.6991E+02 
-8.2503E-01 -3.0939E+00 -7.3546E+01 
 1.3745E+00 -1.4842E+00 -1.6991E+02 
-4.4903E-09  1.6270E-09 -3.8451E+02 
 9.9668E-01 -2.6578E-01 -6.6349E-01 
 2.6640E+00  1.2573E+00 -7.6401E+00 
 3.2741E-01  1.2278E+00 -1.8092E-01 
-1.6842E+00  2.4168E+00 -7.6401E+00 
-9.9668E-01  2.6578E-01 -6.6349E-01 
-2.6640E+00 -1.2573E+00 -7.6401E+00 
-3.2741E-01 -1.2278E+00 -1.8092E-01 
49
Global Internal Force:
 1.5219E+00 -4.0585E-01 -7.4913E+01 
 3.2109E+00  1.8298E+00 -1.7439E+02 
 2.5588E-01  9.5954E-01 -7.4767E+01 
-1.8734E+00  3.1856E+00 -1.7439E+02 
-1.5219E+00  4.0585E-01 -7.4913E+01 
-3.2109E+00 -1.8298E+00 -1.7439E+02 
-2.5588E-01 -9.5954E-01 -7.4767E+01 
 1.8734E+00 -3.1856E+00 -1.7439E+02 
 8.5222E-10  3.1993E-09 -3.9367E+02 
 1.5501E-01 -4.1336E-02  2.1249E+00 
 9.7644E-01  6.2722E-01 -8.0043E+00 
-2.7137E-02 -1.0176E-01  2.8993E+00 
-5.3448E-01  1.0301E+00 -8.0043E+00 
-1.5501E-01  4.1336E-02  2.1249E+00 
-9.7644E-01 -6.2722E-01 -8.0043E+00 
 2.7137E-02  1.0176E-01  2.8993E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -7.4913E+01 
 0.0000E+00  0.0000E+00 -1.7439E+02 
 0.0000E+00  0.0000E+00 -7.4767E+01 
 0.0000E+00  0.0000E+00 -1.7439E+02 
 0.0000E+00  0.0000E+00 -7.4913E+01 
 0.0000E+00  0.0000E+00 -1.7439E+02 
 0.0000E+00  0.0000E+00 -7.4767E+01 
 0.0000E+00  0.0000E+00 -1.7439E+02 
 0.0000E+00  0.0000E+00 -3.9367E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 1.5219E+00 -4.0585E-01 -7.4913E+01 
 3.2109E+00  1.8298E+00 -1.7439E+02 
 2.5588E-01  9.5954E-01 -7.4767E+01 
-1.8734E+00  3.1856E+00 -1.7439E+02 
-1.5219E+00  4.0585E-01 -7.4913E+01 
-3.2109E+00 -1.8298E+00 -1.7439E+02 
-2.5588E-01 -9.5954E-01 -7.4767E+01 
 1.8734E+00 -3.1856E+00 -1.7439E+02 
 8.5222E-10  3.1993E-09 -3.9367E+02 
 1.5501E-01 -4.1336E-02  2.1249E+00 
 9.7644E-01  6.2722E-01 -8.0043E+00 
-2.7137E-02 -1.0176E-01  2.8993E+00 
-5.3448E-01  1.0301E+00 -8.0043E+00 
-1.5501E-01  4.1336E-02  2.1249E+00 
-9.7644E-01 -6.2722E-01 -8.0043E+00 
 2.7137E-02  1.0176E-01  2.8993E+00 
50
Global Internal Force:
-4.2266E-01  1.1271E-01 -7.6483E+01 
 3.4857E+00  2.3302E+00 -1.7898E+02 
-4.4788E-01 -1.6796E+00 -7.6187E+01 
-1.8626E+00  3.7564E+00 -1.7898E+02 
 4.2266E-01 -1.1271E-01 -7.6483E+01 
-3.4857E+00 -2.3302E+00 -1.7898E+02 
 4.4788E-01  1.6796E+00 -7.6187E+01 
 1.8626E+00 -3.7564E+00 -1.7898E+02 
 9.3182E-10  2.1112E-09 -4.0418E+02 
-8.7390E-01  2.3304E-01  3.7436E+00 
-1.1385E+00 -4.8339E-01 -6.5792E+00 
-2.9351E-01 -1.1007E+00  4.4213E+00 
 7.4664E-01 -9.8609E-01 -6.5792E+00 
 8.7390E-01 -2.3304E-01  3.7436E+00 
 1.1385E+00  4.8339E-01 -6.5792E+00 
 2.9351E-01  1.1007E+00  4.4213E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -7.6483E+01 
 0.0000E+00  0.0000E+00 -1.7898E+02 
 0.0000E+00  0.0000E+00 -7.6187E+01 
 0.0000E+00  0.0000E+00 -1.7898E+02 
 0.0000E+00  0.0000E+00 -7.6483E+01 
 0.0000E+00  0.0000E+00 -1.7898E+02 
 0.0000E+00  0.0000E+00 -7.6187E+01 
 0.0000E+00  0.0000E+00 -1.7898E+02 
 0.0000E+00  0.0000E+00 -4.0418E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-4.2266E-01  1.1271E-01 -7.6483E+01 
 3.4857E+00  2.3302E+00 -1.7898E+02 
-4.4788E-01 -1.6796E+00 -7.6187E+01 
-1.8626E+00  3.7564E+00 -1.7898E+02 
 4.2266E-01 -1.1271E-01 -7.6483E+01 
-3.4857E+00 -2.3302E+00 -1.7898E+02 
 4.4788E-01  1.6796E+00 -7.6187E+01 
 1.8626E+00 -3.7564E+00 -1.7898E+02 
 9.3182E-10  2.1112E-09 -4.0418E+02 
-8.7390E-01  2.3304E-01  3.7436E+00 
-1.1385E+00 -4.8339E-01 -6.5792E+00 
-2.9351E-01 -1.1007E+00  4.4213E+00 
 7.4664E-01 -9.8609E-01 -6.5792E+00 
 8.7390E-01 -2.3304E-01  3.7436E+00 
 1.1385E+00  4.8339E-01 -6.5792E+00 
 2.9351E-01  1.1007E+00  4.4213E+00 
51
Global Internal Force:
-1.5154E+00  4.0412E-01 -7.8389E+01 
 2.7741E+00  1.7504E+00 -1.8374E+02 
-5.4134E-01 -2.0300E+00 -7.8267E+01 
-1.5342E+00  2.8993E+00 -1.8374E+02 
 1.5154E+00 -4.0412E-01 -7.8389E+01 
-2.7741E+00 -1.7504E+00 -1.8374E+02 
 5.4134E-01  2.0300E+00 -7.8267E+01 
 1.5342E+00 -2.8993E+00 -1.8374E+02 
 8.9695E-10 -1.2633E-09 -4.1587E+02 
-6.2492E-01  1.6664E-01  3.7243E+00 
-2.3330E+00 -1.3719E+00 -3.3950E+00 
-6.4421E-02 -2.4158E-01  4.0881E+00 
 1.3401E+00 -2.3514E+00 -3.3950E+00 
 6.2492E-01 -1.6664E-01  3.7243E+00 
 2.3330E+00  1.3719E+00 -3.3950E+00 
 6.4421E-02  2.4158E-01  4.0881E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -7.8389E+01 
 0.0000E+00  0.0000E+00 -1.8374E+02 
 0.0000E+00  0.0000E+00 -7.8267E+01 
 0.0000E+00  0.0000E+00 -1.8374E+02 
 0.0000E+00  0.0000E+00 -7.8389E+01 
 0.0000E+00  0.0000E+00 -1.8374E+02 
 0.0000E+00  0.0000E+00 -7.8267E+01 
 0.0000E+00  0.0000E+00 -1.8374E+02 
 0.0000E+00  0.0000E+00 -4.1587E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-1.5154E+00  4.0412E-01 -7.8389E+01 
 2.7741E+00  1.7504E+00 -1.8374E+02 
-5.4134E-01 -2.0300E+00 -7.8267E+01 
-1.5342E+00  2.8993E+00 -1.8374E+02 
 1.5154E+00 -4.0412E-01 -7.8389E+01 
-2.7741E+00 -1.7504E+00 -1.8374E+02 
 5.4134E-01  2.0300E+00 -7.8267E+01 
 1.5342E+00 -2.8993E+00 -1.8374E+02 
 8.9695E-10 -1.2633E-09 -4.1587E+02 
-6.2492E-01  1.6664E-01  3.7243E+00 
-2.3330E+00 -1.3719E+00 -3.3950E+00 
-6.4421E-02 -2.4158E-01  4.0881E+00 
 1.3401E+00 -2.3514E+00 -3.3950E+00 
 6.2492E-01 -1.6664E-01  3.7243E+00 
 2.3330E+00  1.3719E+00 -3.3950E+00 
 6.4421E-02  2.4158E-01  4.0881E+00 
52
Global Internal Force:
-9.7224E-01  2.5926E-01 -8.0611E+01 
 1.0537E+00  4.3835E-01 -1.8824E+02 
-7.4105E-02 -2.7789E-01 -8.0766E+01 
-6.9552E-01  9.0481E-01 -1.8824E+02 
 9.7224E-01 -2.5926E-01 -8.0611E+01 
-1.0537E+00 -4.3835E-01 -1.8824E+02 
 7.4105E-02  2.7789E-01 -8.0766E+01 
 6.9552E-01 -9.0481E-01 -1.8824E+02 
 1.8592E-09 -2.3748E-09 -4.2764E+02 
 4.5318E-01 -1.2085E-01  2.3236E+00 
-2.1163E+00 -1.3306E+00  7.4322E-01 
 2.7624E-01  1.0359E+00  2.2345E+00 
 1.1728E+00 -2.2077E+00  7.4322E-01 
-4.5318E-01  1.2085E-01  2.3236E+00 
 2.1163E+00  1.3306E+00  7.4322E-01 
-2.7624E-01 -1.0359E+00  2.2345E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -8.0611E+01 
 0.0000E+00  0.0000E+00 -1.8824E+02 
 0.0000E+00  0.0000E+00 -8.0766E+01 
 0.0000E+00  0.0000E+00 -1.8824E+02 
 0.0000E+00  0.0000E+00 -8.0611E+01 
 0.0000E+00  0.0000E+00 -1.8824E+02 
 0.0000E+00  0.0000E+00 -8.0766E+01 
 0.0000E+00  0.0000E+00 -1.8824E+02 
 0.0000E+00  0.0000E+00 -4.2764E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-9.7224E-01  2.5926E-01 -8.0611E+01 
 1.0537E+00  4.3835E-01 -1.8824E+02 
-7.4105E-02 -2.7789E-01 -8.0766E+01 
-6.9552E-01  9.0481E-01 -1.8824E+02 
 9.7224E-01 -2.5926E-01 -8.0611E+01 
-1.0537E+00 -4.3835E-01 -1.8824E+02 
 7.4105E-02  2.7789E-01 -8.0766E+01 
 6.9552E-01 -9.0481E-01 -1.8824E+02 
 1.8592E-09 -2.3748E-09 -4.2764E+02 
 4.5318E-01 -1.2085E-01  2.3236E+00 
-2.1163E+00 -1.3306E+00  7.4322E-01 
 2.7624E-01  1.0359E+00  2.2345E+00 
 1.1728E+00 -2.2077E+00  7.4322E-01 
-4.5318E-01  1.2085E-01  2.3236E+00 
 2.1163E+00  1.3306E+00  7.4322E-01 
-2.7624E-01 -1.0359E+00  2.2345E+00 
53
Global Internal Force:
 1.6814E-01 -4.4838E-02 -8.2737E+01 
-1.4359E+00 -9.6263E-01 -1.9190E+02 
 3.0960E-01  1.1610E+00 -8.2969E+01 
 7.6593E-01 -1.5498E+00 -1.9190E+02 
-1.6814E-01  4.4838E-02 -8.2737E+01 
 1.4359E+00  9.6263E-01 -1.9190E+02 
-3.0960E-01 -1.1610E+00 -8.2969E+01 
-7.6593E-01  1.5498E+00 -1.9190E+02 
 2.6901E-09 -8.3838E-10 -4.3806E+02 
 7.6479E-01 -2.0394E-01  2.0646E-01 
-7.9474E-01 -3.1918E-01  4.2431E+00 
 1.8362E-01  6.8856E-01 -4.0189E-01 
 5.3029E-01 -6.7252E-01  4.2431E+00 
-7.6479E-01  2.0394E-01  2.0646E-01 
 7.9474E-01  3.1918E-01  4.2431E+00 
-1.8362E-01 -6.8856E-01 -4.0189E-01 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -8.2737E+01 
 0.0000E+00  0.0000E+00 -1.9190E+02 
 0.0000E+00  0.0000E+00 -8.2969E+01 
 0.0000E+00  0.0000E+00 -1.9190E+02 
 0.0000E+00  0.0000E+00 -8.2737E+01 
 0.0000E+00  0.0000E+00 -1.9190E+02 
 0.0000E+00  0.0000E+00 -8.2969E+01 
 0.0000E+00  0.0000E+00 -1.9190E+02 
 0.0000E+00  0.0000E+00 -4.3806E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 1.6814E-01 -4.4838E-02 -8.2737E+01 
-1.4359E+00 -9.6263E-01 -1.9190E+02 
 3.0960E-01  1.1610E+00 -8.2969E+01 
 7.6593E-01 -1.5498E+00 -1.9190E+02 
-1.6814E-01  4.4838E-02 -8.2737E+01 
 1.4359E+00  9.6263E-01 -1.9190E+02 
-3.0960E-01 -1.1610E+00 -8.2969E+01 
-7.6593E-01  1.5498E+00 -1.9190E+02 
 2.6901E-09 -8.3838E-10 -4.3806E+02 
 7.6479E-01 -2.0394E-01  2.0646E-01 
-7.9474E-01 -3.1918E-01  4.2431E+00 
 1.8362E-01  6.8856E-01 -4.0189E-01 
 5.3029E-01 -6.7252E-01  4.2431E+00 
-7.6479E-01  2.0394E-01  2.0646E-01 
 7.9474E-01  3.1918E-01  4.2431E+00 
-1.8362E-01 -6.8856E-01 -4.0189E-01 
54
Global Internal Force:
 5.7964E-01 -1.5457E-01 -8.4414E+01 
-3.8222E+00 -1.9923E+00 -1.9475E+02 
 2.2454E-01  8.4204E-01 -8.4493E+01 
 2.3226E+00 -3.6309E+00 -1.9475E+02 
-5.7964E-01  1.5457E-01 -8.4414E+01 
 3.8222E+00  1.9923E+00 -1.9475E+02 
-2.2454E-01 -8.4204E-01 -8.4493E+01 
-2.3226E+00  3.6309E+00 -1.9475E+02 
-5.9759E-10  1.0701E-10 -4.4660E+02 
-5.9130E-02  1.5768E-02 -1.8700E+00 
 9.3031E-01  9.0508E-01  5.8000E+00 
-2.0665E-01 -7.7495E-01 -2.8073E+00 
-3.5612E-01  1.2481E+00  5.8000E+00 
 5.9130E-02 -1.5768E-02 -1.8700E+00 
-9.3031E-01 -9.0508E-01  5.8000E+00 
 2.0665E-01  7.7495E-01 -2.8073E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -8.4414E+01 
 0.0000E+00  0.0000E+00 -1.9475E+02 
 0.0000E+00  0.0000E+00 -8.4493E+01 
 0.0000E+00  0.0000E+00 -1.9475E+02 
 0.0000E+00  0.0000E+00 -8.4414E+01 
 0.0000E+00  0.0000E+00 -1.9475E+02 
 0.0000E+00  0.0000E+00 -8.4493E+01 
 0.0000E+00  0.0000E+00 -1.9475E+02 
 0.0000E+00  0.0000E+00 -4.4660E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 5.7964E-01 -1.5457E-01 -8.4414E+01 
-3.8222E+00 -1.9923E+00 -1.9475E+02 
 2.2454E-01  8.4204E-01 -8.4493E+01 
 2.3226E+00 -3.6309E+00 -1.9475E+02 
-5.7964E-01  1.5457E-01 -8.4414E+01 
 3.8222E+00  1.9923E+00 -1.9475E+02 
-2.2454E-01 -8.4204E-01 -8.4493E+01 
-2.3226E+00  3.6309E+00 -1.9475E+02 
-5.9759E-10  1.0701E-10 -4.4660E+02 
-5.9130E-02  1.5768E-02 -1.8700E+00 
 9.3031E-01  9.0508E-01  5.8000E+00 
-2.0665E-01 -7.7495E-01 -2.8073E+00 
-3.5612E-01  1.2481E+00  5.8000E+00 
 5.9130E-02 -1.5768E-02 -1.8700E+00 
-9.3031E-01 -9.0508E-01  5.8000E+00 
 2.0665E-01  7.7495E-01 -2.8073E+00 
55
Global Internal Force:
 1.1782E-01 -3.1420E-02 -8.5716E+01 
-4.8936E+00 -2.4320E+00 -1.9748E+02 
-9.6559E-02 -3.6210E-01 -8.5629E+01 
 3.0329E+00 -4.5457E+00 -1.9748E+02 
-1.1782E-01  3.1420E-02 -8.5716E+01 
 4.8936E+00  2.4320E+00 -1.9748E+02 
 9.6559E-02  3.6210E-01 -8.5629E+01 
-3.0329E+00  4.5457E+00 -1.9748E+02 
-2.6044E-09  7.9577E-10 -4.5394E+02 
-7.3037E-01  1.9477E-01 -3.2115E+00 
 2.1562E+00  1.4472E+00  5.4303E+00 
-3.0822E-01 -1.1558E+00 -3.9485E+00 
-1.1493E+00  2.3287E+00  5.4303E+00 
 7.3037E-01 -1.9477E-01 -3.2115E+00 
-2.1562E+00 -1.4472E+00  5.4303E+00 
 3.0822E-01  1.1558E+00 -3.9485E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -8.5716E+01 
 0.0000E+00  0.0000E+00 -1.9748E+02 
 0.0000E+00  0.0000E+00 -8.5629E+01 
 0.0000E+00  0.0000E+00 -1.9748E+02 
 0.0000E+00  0.0000E+00 -8.5716E+01 
 0.0000E+00  0.0000E+00 -1.9748E+02 
 0.0000E+00  0.0000E+00 -8.5629E+01 
 0.0000E+00  0.0000E+00 -1.9748E+02 
 0.0000E+00  0.0000E+00 -4.5394E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 1.1782E-01 -3.1420E-02 -8.5716E+01 
-4.8936E+00 -2.4320E+00 -1.9748E+02 
-9.6559E-02 -3.6210E-01 -8.5629E+01 
 3.0329E+00 -4.5457E+00 -1.9748E+02 
-1.1782E-01  3.1420E-02 -8.5716E+01 
 4.8936E+00  2.4320E+00 -1.9748E+02 
 9.6559E-02  3.6210E-01 -8.5629E+01 
-3.0329E+00  4.5457E+00 -1.9748E+02 
-2.6044E-09  7.9577E-10 -4.5394E+02 
-7.3037E-01  1.9477E-01 -3.2115E+00 
 2.1562E+00  1.4472E+00  5.4303E+00 
-3.0822E-01 -1.1558E+00 -3.9485E+00 
-1.1493E+00  2.3287E+00  5.4303E+00 
 7.3037E-01 -1.9477E-01 -3.2115E+00 
-2.1562E+00 -1.4472E+00  5.4303E+00 
 3.0822E-01  1.1558E+00 -3.9485E+00 
56
Global Internal Force:
-4.2624E-01  1.1366E-01 -8.6993E+01 
-3.9386E+00 -2.1303E+00 -2.0083E+02 
-2.4543E-01 -9.2034E-01 -8.6884E+01 
 2.3549E+00 -3.8086E+00 -2.0083E+02 
 4.2624E-01 -1.1366E-01 -8.6993E+01 
 3.9386E+00  2.1303E+00 -2.0083E+02 
 2.4543E-01  9.2034E-01 -8.6884E+01 
-2.3549E+00  3.8086E+00 -2.0083E+02 
-1.4205E-09 -1.1024E-09 -4.6095E+02 
-3.0455E-01  8.1213E-02 -3.2953E+00 
 2.0608E+00  1.0153E+00  4.2341E+00 
 2.1432E-02  8.0370E-02 -3.2612E+00 
-1.2817E+00  1.9066E+00  4.2341E+00 
 3.0455E-01 -8.1213E-02 -3.2953E+00 
-2.0608E+00 -1.0153E+00  4.2341E+00 
-2.1432E-02 -8.0370E-02 -3.2612E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -8.6993E+01 
 0.0000E+00  0.0000E+00 -2.0083E+02 
 0.0000E+00  0.0000E+00 -8.6884E+01 
 0.0000E+00  0.0000E+00 -2.0083E+02 
 0.0000E+00  0.0000E+00 -8.6993E+01 
 0.0000E+00  0.0000E+00 -2.0083E+02 
 0.0000E+00  0.0000E+00 -8.6884E+01 
 0.0000E+00  0.0000E+00 -2.0083E+02 
 0.0000E+00  0.0000E+00 -4.6095E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-4.2624E-01  1.1366E-01 -8.6993E+01 
-3.9386E+00 -2.1303E+00 -2.0083E+02 
-2.4543E-01 -9.2034E-01 -8.6884E+01 
 2.3549E+00 -3.8086E+00 -2.0083E+02 
 4.2624E-01 -1.1366E-01 -8.6993E+01 
 3.9386E+00  2.1303E+00 -2.0083E+02 
 2.4543E-01  9.2034E-01 -8.6884E+01 
-2.3549E+00  3.8086E+00 -2.0083E+02 
-1.4205E-09 -1.1024E-09 -4.6095E+02 
-3.0455E-01  8.1213E-02 -3.2953E+00 
 2.0608E+00  1.0153E+00  4.2341E+00 
 2.1432E-02  8.0370E-02 -3.2612E+00 
-1.2817E+00  1.9066E+00  4.2341E+00 
 3.0455E-01 -8.1213E-02 -3.2953E+00 
-2.0608E+00 -1.0153E+00  4.2341E+00 
-2.1432E-02 -8.0370E-02 -3.2612E+00 
57
Global Internal Force:
-4.9509E-01  1.3202E-01 -8.8440E+01 
-1.3153E+00 -1.0364E+00 -2.0482E+02 
-1.4509E-01 -5.4410E-01 -8.8406E+01 
 6.2454E-01 -1.5537E+00 -2.0482E+02 
 4.9509E-01 -1.3202E-01 -8.8440E+01 
 1.3153E+00  1.0364E+00 -2.0482E+02 
 1.4509E-01  5.4410E-01 -8.8406E+01 
-6.2454E-01  1.5537E+00 -2.0482E+02 
 3.8329E-10 -1.4138E-09 -4.6783E+02 
 4.8905E-01 -1.3041E-01 -1.9732E+00 
 5.4372E-01  1.0500E-02  3.0883E+00 
 2.9624E-01  1.1109E+00 -1.0625E+00 
-4.6630E-01  2.7984E-01  3.0883E+00 
-4.8905E-01  1.3041E-01 -1.9732E+00 
-5.4372E-01 -1.0500E-02  3.0883E+00 
-2.9624E-01 -1.1109E+00 -1.0625E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -8.8440E+01 
 0.0000E+00  0.0000E+00 -2.0482E+02 
 0.0000E+00  0.0000E+00 -8.8406E+01 
 0.0000E+00  0.0000E+00 -2.0482E+02 
 0.0000E+00  0.0000E+00 -8.8440E+01 
 0.0000E+00  0.0000E+00 -2.0482E+02 
 0.0000E+00  0.0000E+00 -8.8406E+01 
 0.0000E+00  0.0000E+00 -2.0482E+02 
 0.0000E+00  0.0000E+00 -4.6783E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-4.9509E-01  1.3202E-01 -8.8440E+01 
-1.3153E+00 -1.0364E+00 -2.0482E+02 
-1.4509E-01 -5.4410E-01 -8.8406E+01 
 6.2454E-01 -1.5537E+00 -2.0482E+02 
 4.9509E-01 -1.3202E-01 -8.8440E+01 
 1.3153E+00  1.0364E+00 -2.0482E+02 
 1.4509E-01  5.4410E-01 -8.8406E+01 
-6.2454E-01  1.5537E+00 -2.0482E+02 
 3.8329E-10 -1.4138E-09 -4.6783E+02 
 4.8905E-01 -1.3041E-01 -1.9732E+00 
 5.4372E-01  1.0500E-02  3.0883E+00 
 2.9624E-01  1.1109E+00 -1.0625E+00 
-4.6630E-01  2.7984E-01  3.0883E+00 
-4.8905E-01  1.3041E-01 -1.9732E+00 
-5.4372E-01 -1.0500E-02  3.0883E+00 
-2.9624E-01 -1.1109E+00 -1.0625E+00 
58
Global Internal Force:
-2.2506E-01  6.0014E-02 -8.9926E+01 
 1.7611E+00  5.6696E-01 -2.0883E+02 
-7.1419E-03 -2.6784E-02 -8.9937E+01 
-1.2449E+00  1.3686E+00 -2.0883E+02 
