Global Internal Force:
 1.8919E-01  7.0945E-01 -4.4292E+01 
-1.5956E+00  2.0106E+00 -1.0120E+02 
 5.0996E-10  1.0383E-08 -2.3086E+02 
 1.5981E+00 -4.2615E-01 -7.3198E+00 
-2.7583E+00 -1.9070E+00 -2.1498E+00 
 6.1713E-01  2.3142E+00 -8.2165E+00 
 1.4425E+00 -3.0272E+00 -2.1498E+00 
-1.5981E+00  4.2615E-01 -7.3198E+00 
 2.7583E+00  1.9070E+00 -2.1498E+00 
-6.1713E-01 -2.3142E+00 -8.2165E+00 
30
Global Internal Force:
-4.2061E-01  1.1216E-01 -4.6781E+01 
-2.9055E+00 -1.4896E+00 -1.0718E+02 
-8.3989E-02 -3.1496E-01 -4.6794E+01 
 1.7780E+00 -2.7385E+00 -1.0718E+02 
 4.2061E-01 -1.1216E-01 -4.6781E+01 
 2.9055E+00  1.4896E+00 -1.0718E+02 
 8.3989E-02  3.1496E-01 -4.6794E+01 
-1.7780E+00  2.7385E+00 -1.0718E+02 
-3.0056E-09  9.0280E-09 -2.4593E+02 
 9.7677E-01 -2.6047E-01 -4.1153E+00 
-1.5955E+00 -5.9846E-01  4.1233E+00 
 1.1091E-01  4.1591E-01 -4.7236E+00 
 1.0856E+00 -1.3134E+00  4.1233E+00 
-9.7677E-01  2.6047E-01 -4.1153E+00 
 1.5955E+00  5.9846E-01  4.1233E+00 
-1.1091E-01 -4.1591E-01 -4.7236E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -4.6781E+01 
 0.0000E+00  0.0000E+00 -1.0718E+02 
 0.0000E+00  0.0000E+00 -4.6794E+01 
 0.0000E+00  0.0000E+00 -1.0718E+02 
 0.0000E+00  0.0000E+00 -4.6781E+01 
 0.0000E+00  0.0000E+00 -1.0718E+02 
 0.0000E+00  0.0000E+00 -4.6794E+01 
 0.0000E+00  0.0000E+00 -1.0718E+02 
 0.0000E+00  0.0000E+00 -2.4593E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-4.2061E-01  1.1216E-01 -4.6781E+01 
-2.9055E+00 -1.4896E+00 -1.0718E+02 
-8.3989E-02 -3.1496E-01 -4.6794E+01 
 1.7780E+00 -2.7385E+00 -1.0718E+02 
 4.2061E-01 -1.1216E-01 -4.6781E+01 
 2.9055E+00  1.4896E+00 -1.0718E+02 
 8.3989E-02  3.1496E-01 -4.6794E+01 
-1.7780E+00  2.7385E+00 -1.0718E+02 
-3.0056E-09  9.0280E-09 -2.4593E+02 
 9.7677E-01 -2.6047E-01 -4.1153E+00 
-1.5955E+00 -5.9846E-01  4.1233E+00 
 1.1091E-01  4.1591E-01 -4.7236E+00 
 1.0856E+00 -1.3134E+00  4.1233E+00 
-9.7677E-01  2.6047E-01 -4.1153E+00 
 1.5955E+00  5.9846E-01  4.1233E+00 
-1.1091E-01 -4.1591E-01 -4.7236E+00 
31
Global Internal Force:
-7.0640E-01  1.8837E-01 -4.9112E+01 
-2.1557E+00 -1.4962E+00 -1.1362E+02 
 6.2755E-02  2.3533E-01 -4.9297E+01 
 1.1245E+00 -2.3709E+00 -1.1362E+02 
 7.0640E-01 -1.8837E-01 -4.9112E+01 
 2.1557E+00  1.4962E+00 -1.1362E+02 
-6.2755E-02 -2.3533E-01 -4.9297E+01 
-1.1245E+00  2.3709E+00 -1.1362E+02 
-9.5341E-09  2.7826E-09 -2.6146E+02 
-1.1235E+00  2.9960E-01  1.0198E+00 
 6.6623E-01  9.0554E-01  9.7917E+00 
-5.4062E-01 -2.0273E+00  1.0323E+00 
-1.2687E-01  1.1170E+00  9.7917E+00 
 1.1235E+00 -2.9960E-01  1.0198E+00 
-6.6623E-01 -9.0554E-01  9.7917E+00 
 5.4062E-01  2.0273E+00  1.0323E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -4.9112E+01 
 0.0000E+00  0.0000E+00 -1.1362E+02 
 0.0000E+00  0.0000E+00 -4.9297E+01 
 0.0000E+00  0.0000E+00 -1.1362E+02 
 0.0000E+00  0.0000E+00 -4.9112E+01 
 0.0000E+00  0.0000E+00 -1.1362E+02 
 0.0000E+00  0.0000E+00 -4.9297E+01 
 0.0000E+00  0.0000E+00 -1.1362E+02 
 0.0000E+00  0.0000E+00 -2.6146E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-7.0640E-01  1.8837E-01 -4.9112E+01 
-2.1557E+00 -1.4962E+00 -1.1362E+02 
 6.2755E-02  2.3533E-01 -4.9297E+01 
 1.1245E+00 -2.3709E+00 -1.1362E+02 
 7.0640E-01 -1.8837E-01 -4.9112E+01 
 2.1557E+00  1.4962E+00 -1.1362E+02 
-6.2755E-02 -2.3533E-01 -4.9297E+01 
-1.1245E+00  2.3709E+00 -1.1362E+02 
-9.5341E-09  2.7826E-09 -2.6146E+02 
-1.1235E+00  2.9960E-01  1.0198E+00 
 6.6623E-01  9.0554E-01  9.7917E+00 
-5.4062E-01 -2.0273E+00  1.0323E+00 
-1.2687E-01  1.1170E+00  9.7917E+00 
 1.1235E+00 -2.9960E-01  1.0198E+00 
-6.6623E-01 -9.0554E-01  9.7917E+00 
 5.4062E-01  2.0273E+00  1.0323E+00 
32
Global Internal Force:
-5.4605E-01  1.4561E-01 -5.1107E+01 
-9.5857E-01 -9.0609E-01 -1.1931E+02 
 9.2290E-02  3.4609E-01 -5.1266E+01 
 3.8013E-01 -1.2631E+00 -1.1931E+02 
 5.4605E-01 -1.4561E-01 -5.1107E+01 
 9.5857E-01  9.0609E-01 -1.1931E+02 
-9.2290E-02 -3.4609E-01 -5.1266E+01 
-3.8013E-01  1.2631E+00 -1.1931E+02 
-6.0254E-09  1.3249E-09 -2.7442E+02 
-1.3830E+00  3.6881E-01  5.3401E+00 
 2.7704E+00  1.7642E+00  1.1852E+01 
-3.6900E-01 -1.3838E+00  5.7239E+00 
-1.5241E+00  2.9095E+00  1.1852E+01 
 1.3830E+00 -3.6881E-01  5.3401E+00 
-2.7704E+00 -1.7642E+00  1.1852E+01 
 3.6900E-01  1.3838E+00  5.7239E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -5.1107E+01 
 0.0000E+00  0.0000E+00 -1.1931E+02 
 0.0000E+00  0.0000E+00 -5.1266E+01 
 0.0000E+00  0.0000E+00 -1.1931E+02 
 0.0000E+00  0.0000E+00 -5.1107E+01 
 0.0000E+00  0.0000E+00 -1.1931E+02 
 0.0000E+00  0.0000E+00 -5.1266E+01 
 0.0000E+00  0.0000E+00 -1.1931E+02 
 0.0000E+00  0.0000E+00 -2.7442E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-5.4605E-01  1.4561E-01 -5.1107E+01 
-9.5857E-01 -9.0609E-01 -1.1931E+02 
 9.2290E-02  3.4609E-01 -5.1266E+01 
 3.8013E-01 -1.2631E+00 -1.1931E+02 
 5.4605E-01 -1.4561E-01 -5.1107E+01 
 9.5857E-01  9.0609E-01 -1.1931E+02 
-9.2290E-02 -3.4609E-01 -5.1266E+01 
-3.8013E-01  1.2631E+00 -1.1931E+02 
-6.0254E-09  1.3249E-09 -2.7442E+02 
-1.3830E+00  3.6881E-01  5.3401E+00 
 2.7704E+00  1.7642E+00  1.1852E+01 
-3.6900E-01 -1.3838E+00  5.7239E+00 
-1.5241E+00  2.9095E+00  1.1852E+01 
 1.3830E+00 -3.6881E-01  5.3401E+00 
-2.7704E+00 -1.7642E+00  1.1852E+01 
 3.6900E-01  1.3838E+00  5.7239E+00 
33
Global Internal Force:
-3.0085E-01  8.0225E-02 -5.2494E+01 
-7.7714E-02 -2.4639E-02 -1.2313E+02 
-1.3490E-01 -5.0587E-01 -5.2407E+01 
 5.5127E-02 -6.0063E-02 -1.2313E+02 
 3.0085E-01 -8.0225E-02 -5.2494E+01 
 7.7714E-02  2.4639E-02 -1.2313E+02 
 1.3490E-01  5.0587E-01 -5.2407E+01 
-5.5127E-02  6.0063E-02 -1.2313E+02 
 1.8416E-09  2.8654E-09 -2.8230E+02 
 4.0278E-01 -1.0741E-01  6.6293E+00 
 3.0711E+00  1.6053E+00  9.4388E+00 
 3.1771E-01  1.1914E+00  7.0166E+00 
-1.8640E+00  2.9213E+00  9.4388E+00 
-4.0278E-01  1.0741E-01  6.6293E+00 
-3.0711E+00 -1.6053E+00  9.4388E+00 
-3.1771E-01 -1.1914E+00  7.0166E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -5.2494E+01 
 0.0000E+00  0.0000E+00 -1.2313E+02 
 0.0000E+00  0.0000E+00 -5.2407E+01 
 0.0000E+00  0.0000E+00 -1.2313E+02 
 0.0000E+00  0.0000E+00 -5.2494E+01 
 0.0000E+00  0.0000E+00 -1.2313E+02 
 0.0000E+00  0.0000E+00 -5.2407E+01 
 0.0000E+00  0.0000E+00 -1.2313E+02 
 0.0000E+00  0.0000E+00 -2.8230E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-3.0085E-01  8.0225E-02 -5.2494E+01 
-7.7714E-02 -2.4639E-02 -1.2313E+02 
-1.3490E-01 -5.0587E-01 -5.2407E+01 
 5.5127E-02 -6.0063E-02 -1.2313E+02 
 3.0085E-01 -8.0225E-02 -5.2494E+01 
 7.7714E-02  2.4639E-02 -1.2313E+02 
 1.3490E-01  5.0587E-01 -5.2407E+01 
-5.5127E-02  6.0063E-02 -1.2313E+02 
 1.8416E-09  2.8654E-09 -2.8230E+02 
 4.0278E-01 -1.0741E-01  6.6293E+00 
 3.0711E+00  1.6053E+00  9.4388E+00 
 3.1771E-01  1.1914E+00  7.0166E+00 
-1.8640E+00  2.9213E+00  9.4388E+00 
-4.0278E-01  1.0741E-01  6.6293E+00 
-3.0711E+00 -1.6053E+00  9.4388E+00 
-3.1771E-01 -1.1914E+00  7.0166E+00 
34
Global Internal Force:
-6.0910E-01  1.6243E-01 -5.3260E+01 
 3.9044E-01  6.0355E-01 -1.2481E+02 
-4.7690E-01 -1.7884E+00 -5.2981E+01 
-3.8069E-02  7.1782E-01 -1.2481E+02 
 6.0910E-01 -1.6243E-01 -5.3260E+01 
-3.9044E-01 -6.0355E-01 -1.2481E+02 
 4.7690E-01  1.7884E+00 -5.2981E+01 
 3.8069E-02 -7.1782E-01 -1.2481E+02 
 7.3474E-09 -1.2709E-09 -2.8484E+02 
 1.3198E+00 -3.5194E-01  4.3797E+00 
 1.1062E+00  5.3256E-01  4.1966E+00 
 4.8847E-01  1.8318E+00  4.6895E+00 
-6.9412E-01  1.0126E+00  4.1966E+00 
-1.3198E+00  3.5194E-01  4.3797E+00 
-1.1062E+00 -5.3256E-01  4.1966E+00 
-4.8847E-01 -1.8318E+00  4.6895E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -5.3260E+01 
 0.0000E+00  0.0000E+00 -1.2481E+02 
 0.0000E+00  0.0000E+00 -5.2981E+01 
 0.0000E+00  0.0000E+00 -1.2481E+02 
 0.0000E+00  0.0000E+00 -5.3260E+01 
 0.0000E+00  0.0000E+00 -1.2481E+02 
 0.0000E+00  0.0000E+00 -5.2981E+01 
 0.0000E+00  0.0000E+00 -1.2481E+02 
 0.0000E+00  0.0000E+00 -2.8484E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-6.0910E-01  1.6243E-01 -5.3260E+01 
 3.9044E-01  6.0355E-01 -1.2481E+02 
-4.7690E-01 -1.7884E+00 -5.2981E+01 
-3.8069E-02  7.1782E-01 -1.2481E+02 
 6.0910E-01 -1.6243E-01 -5.3260E+01 
-3.9044E-01 -6.0355E-01 -1.2481E+02 
 4.7690E-01  1.7884E+00 -5.2981E+01 
 3.8069E-02 -7.1782E-01 -1.2481E+02 
 7.3474E-09 -1.2709E-09 -2.8484E+02 
 1.3198E+00 -3.5194E-01  4.3797E+00 
 1.1062E+00  5.3256E-01  4.1966E+00 
 4.8847E-01  1.8318E+00  4.6895E+00 
-6.9412E-01  1.0126E+00  4.1966E+00 
-1.3198E+00  3.5194E-01  4.3797E+00 
-1.1062E+00 -5.3256E-01  4.1966E+00 
-4.8847E-01 -1.8318E+00  4.6895E+00 
35
Global Internal Force:
-9.6367E-01  2.5698E-01 -5.3824E+01 
 7.9516E-01  6.9187E-01 -1.2536E+02 
-4.8954E-01 -1.8358E+00 -5.3650E+01 
-3.4508E-01  9.9594E-01 -1.2536E+02 
 9.6367E-01 -2.5698E-01 -5.3824E+01 
-7.9516E-01 -6.9187E-01 -1.2536E+02 
 4.8954E-01  1.8358E+00 -5.3650E+01 
 3.4508E-01 -9.9594E-01 -1.2536E+02 
 6.9784E-09 -7.3604E-09 -2.8456E+02 
 1.0182E-01 -2.7152E-02 -6.0629E-03 
-1.6724E+00 -8.6816E-01 -1.4673E+00 
-4.3784E-02 -1.6419E-01  3.0422E-01 
 1.0181E+00 -1.5856E+00 -1.4673E+00 
-1.0182E-01  2.7152E-02 -6.0629E-03 
 1.6724E+00  8.6816E-01 -1.4673E+00 
 4.3784E-02  1.6419E-01  3.0422E-01 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -5.3824E+01 
 0.0000E+00  0.0000E+00 -1.2536E+02 
 0.0000E+00  0.0000E+00 -5.3650E+01 
 0.0000E+00  0.0000E+00 -1.2536E+02 
 0.0000E+00  0.0000E+00 -5.3824E+01 
 0.0000E+00  0.0000E+00 -1.2536E+02 
 0.0000E+00  0.0000E+00 -5.3650E+01 
 0.0000E+00  0.0000E+00 -1.2536E+02 
 0.0000E+00  0.0000E+00 -2.8456E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-9.6367E-01  2.5698E-01 -5.3824E+01 
 7.9516E-01  6.9187E-01 -1.2536E+02 
-4.8954E-01 -1.8358E+00 -5.3650E+01 
-3.4508E-01  9.9594E-01 -1.2536E+02 
 9.6367E-01 -2.5698E-01 -5.3824E+01 
-7.9516E-01 -6.9187E-01 -1.2536E+02 
 4.8954E-01  1.8358E+00 -5.3650E+01 
 3.4508E-01 -9.9594E-01 -1.2536E+02 
 6.9784E-09 -7.3604E-09 -2.8456E+02 
 1.0182E-01 -2.7152E-02 -6.0629E-03 
-1.6724E+00 -8.6816E-01 -1.4673E+00 
-4.3784E-02 -1.6419E-01  3.0422E-01 
 1.0181E+00 -1.5856E+00 -1.4673E+00 
-1.0182E-01  2.7152E-02 -6.0629E-03 
 1.6724E+00  8.6816E-01 -1.4673E+00 
 4.3784E-02  1.6419E-01  3.0422E-01 
36
Global Internal Force:
-1.7841E-01  4.7575E-02 -5.4709E+01 
 1.2330E+00  4.5771E-01 -1.2631E+02 
 5.7384E-02  2.1519E-01 -5.4837E+01 
-8.4134E-01  1.0109E+00 -1.2631E+02 
 1.7841E-01 -4.7575E-02 -5.4709E+01 
-1.2330E+00 -4.5771E-01 -1.2631E+02 
-5.7384E-02 -2.1519E-01 -5.4837E+01 
 8.4134E-01 -1.0109E+00 -1.2631E+02 
 2.2239E-09 -1.1173E-08 -2.8533E+02 
-1.1022E+00  2.9392E-01 -4.0883E+00 
-3.0976E+00 -1.7480E+00 -6.1728E+00 
-4.2400E-01 -1.5900E+00 -3.9088E+00 
 1.8159E+00 -3.0582E+00 -6.1728E+00 
 1.1022E+00 -2.9392E-01 -4.0883E+00 
 3.0976E+00  1.7480E+00 -6.1728E+00 
 4.2400E-01  1.5900E+00 -3.9088E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -5.4709E+01 
 0.0000E+00  0.0000E+00 -1.2631E+02 
 0.0000E+00  0.0000E+00 -5.4837E+01 
 0.0000E+00  0.0000E+00 -1.2631E+02 
 0.0000E+00  0.0000E+00 -5.4709E+01 
 0.0000E+00  0.0000E+00 -1.2631E+02 
 0.0000E+00  0.0000E+00 -5.4837E+01 
 0.0000E+00  0.0000E+00 -1.2631E+02 
 0.0000E+00  0.0000E+00 -2.8533E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-1.7841E-01  4.7575E-02 -5.4709E+01 
 1.2330E+00  4.5771E-01 -1.2631E+02 
 5.7384E-02  2.1519E-01 -5.4837E+01 
-8.4134E-01  1.0109E+00 -1.2631E+02 
 1.7841E-01 -4.7575E-02 -5.4709E+01 
-1.2330E+00 -4.5771E-01 -1.2631E+02 
-5.7384E-02 -2.1519E-01 -5.4837E+01 
 8.4134E-01 -1.0109E+00 -1.2631E+02 
 2.2239E-09 -1.1173E-08 -2.8533E+02 
-1.1022E+00  2.9392E-01 -4.0883E+00 
-3.0976E+00 -1.7480E+00 -6.1728E+00 
-4.2400E-01 -1.5900E+00 -3.9088E+00 
 1.8159E+00 -3.0582E+00 -6.1728E+00 
 1.1022E+00 -2.9392E-01 -4.0883E+00 
 3.0976E+00  1.7480E+00 -6.1728E+00 
 4.2400E-01  1.5900E+00 -3.9088E+00 
37
Global Internal Force:
 1.5775E+00 -4.2066E-01 -5.6031E+01 
 1.3405E+00  3.1230E-01 -1.2861E+02 
 7.2687E-01  2.7258E+00 -5.6321E+01 
-1.0070E+00  9.3829E-01 -1.2861E+02 
-1.5775E+00  4.2066E-01 -5.6031E+01 
-1.3405E+00 -3.1230E-01 -1.2861E+02 
-7.2687E-01 -2.7258E+00 -5.6321E+01 
 1.0070E+00 -9.3829E-01 -1.2861E+02 
 1.0102E-09 -6.1189E-09 -2.8976E+02 
-3.6696E-01  9.7857E-02 -5.7799E+00 
-2.2153E+00 -1.5221E+00 -9.6014E+00 
-1.1119E-01 -4.1698E-01 -6.0656E+00 
 1.1633E+00 -2.4231E+00 -9.6014E+00 
 3.6696E-01 -9.7857E-02 -5.7799E+00 
 2.2153E+00  1.5221E+00 -9.6014E+00 
 1.1119E-01  4.1698E-01 -6.0656E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -5.6031E+01 
 0.0000E+00  0.0000E+00 -1.2861E+02 
 0.0000E+00  0.0000E+00 -5.6321E+01 
 0.0000E+00  0.0000E+00 -1.2861E+02 
 0.0000E+00  0.0000E+00 -5.6031E+01 
 0.0000E+00  0.0000E+00 -1.2861E+02 
 0.0000E+00  0.0000E+00 -5.6321E+01 
 0.0000E+00  0.0000E+00 -1.2861E+02 
 0.0000E+00  0.0000E+00 -2.8976E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 1.5775E+00 -4.2066E-01 -5.6031E+01 
 1.3405E+00  3.1230E-01 -1.2861E+02 
 7.2687E-01  2.7258E+00 -5.6321E+01 
-1.0070E+00  9.3829E-01 -1.2861E+02 
-1.5775E+00  4.2066E-01 -5.6031E+01 
-1.3405E+00 -3.1230E-01 -1.2861E+02 
-7.2687E-01 -2.7258E+00 -5.6321E+01 
 1.0070E+00 -9.3829E-01 -1.2861E+02 
 1.0102E-09 -6.1189E-09 -2.8976E+02 
-3.6696E-01  9.7857E-02 -5.7799E+00 
-2.2153E+00 -1.5221E+00 -9.6014E+00 
-1.1119E-01 -4.1698E-01 -6.0656E+00 
 1.1633E+00 -2.4231E+00 -9.6014E+00 
 3.6696E-01 -9.7857E-02 -5.7799E+00 
 2.2153E+00  1.5221E+00 -9.6014E+00 
 1.1119E-01  4.1698E-01 -6.0656E+00 
38
Global Internal Force:
 2.4555E+00 -6.5480E-01 -5.7519E+01 
 8.6487E-01  4.0059E-01 -1.3226E+02 
 7.9896E-01  2.9961E+00 -5.7661E+01 
-5.5057E-01  7.7804E-01 -1.3226E+02 
-2.4555E+00  6.5480E-01 -5.7519E+01 
-8.6487E-01 -4.0059E-01 -1.3226E+02 
-7.9896E-01 -2.9961E+00 -5.7661E+01 
 5.5057E-01 -7.7804E-01 -1.3226E+02 
-3.2642E-09  4.6845E-09 -2.9844E+02 
 1.0447E+00 -2.7860E-01 -4.4103E+00 
 6.4550E-02 -3.1029E-01 -1.1243E+01 
 3.3899E-01  1.2712E+00 -5.2349E+00 
-2.1048E-01 -2.3695E-01 -1.1243E+01 
-1.0447E+00  2.7860E-01 -4.4103E+00 
-6.4550E-02  3.1029E-01 -1.1243E+01 
-3.3899E-01 -1.2712E+00 -5.2349E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -5.7519E+01 
 0.0000E+00  0.0000E+00 -1.3226E+02 
 0.0000E+00  0.0000E+00 -5.7661E+01 
 0.0000E+00  0.0000E+00 -1.3226E+02 
 0.0000E+00  0.0000E+00 -5.7519E+01 
 0.0000E+00  0.0000E+00 -1.3226E+02 
 0.0000E+00  0.0000E+00 -5.7661E+01 
 0.0000E+00  0.0000E+00 -1.3226E+02 
 0.0000E+00  0.0000E+00 -2.9844E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 2.4555E+00 -6.5480E-01 -5.7519E+01 
 8.6487E-01  4.0059E-01 -1.3226E+02 
 7.9896E-01  2.9961E+00 -5.7661E+01 
-5.5057E-01  7.7804E-01 -1.3226E+02 
-2.4555E+00  6.5480E-01 -5.7519E+01 
-8.6487E-01 -4.0059E-01 -1.3226E+02 
-7.9896E-01 -2.9961E+00 -5.7661E+01 
 5.5057E-01 -7.7804E-01 -1.3226E+02 
-3.2642E-09  4.6845E-09 -2.9844E+02 
 1.0447E+00 -2.7860E-01 -4.4103E+00 
 6.4550E-02 -3.1029E-01 -1.1243E+01 
 3.3899E-01  1.2712E+00 -5.2349E+00 
-2.1048E-01 -2.3695E-01 -1.1243E+01 
-1.0447E+00  2.7860E-01 -4.4103E+00 
-6.4550E-02  3.1029E-01 -1.1243E+01 
-3.3899E-01 -1.2712E+00 -5.2349E+00 
39
Global Internal Force:
 1.2564E+00 -3.3504E-01 -5.9090E+01 
 1.8694E-01  5.1244E-01 -1.3706E+02 
 1.6560E-01  6.2099E-01 -5.8958E+01 
 9.3040E-02  5.3749E-01 -1.3706E+02 
-1.2564E+00  3.3504E-01 -5.9090E+01 
-1.8694E-01 -5.1244E-01 -1.3706E+02 
-1.6560E-01 -6.2099E-01 -5.8958E+01 
-9.3040E-02 -5.3749E-01 -1.3706E+02 
-6.2115E-09  1.2924E-08 -3.1077E+02 
 8.5412E-01 -2.2776E-01 -9.0738E-01 
 2.0303E+00  1.0951E+00 -9.8545E+00 
 1.9834E-01  7.4377E-01 -1.7583E+00 
-1.2155E+00  1.9606E+00 -9.8545E+00 
-8.5412E-01  2.2776E-01 -9.0738E-01 
-2.0303E+00 -1.0951E+00 -9.8545E+00 
-1.9834E-01 -7.4377E-01 -1.7583E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -5.9090E+01 
 0.0000E+00  0.0000E+00 -1.3706E+02 
 0.0000E+00  0.0000E+00 -5.8958E+01 
 0.0000E+00  0.0000E+00 -1.3706E+02 
 0.0000E+00  0.0000E+00 -5.9090E+01 
 0.0000E+00  0.0000E+00 -1.3706E+02 
 0.0000E+00  0.0000E+00 -5.8958E+01 
 0.0000E+00  0.0000E+00 -1.3706E+02 
 0.0000E+00  0.0000E+00 -3.1077E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 1.2564E+00 -3.3504E-01 -5.9090E+01 
 1.8694E-01  5.1244E-01 -1.3706E+02 
 1.6560E-01  6.2099E-01 -5.8958E+01 
 9.3040E-02  5.3749E-01 -1.3706E+02 
-1.2564E+00  3.3504E-01 -5.9090E+01 
-1.8694E-01 -5.1244E-01 -1.3706E+02 
-1.6560E-01 -6.2099E-01 -5.8958E+01 
-9.3040E-02 -5.3749E-01 -1.3706E+02 
-6.2115E-09  1.2924E-08 -3.1077E+02 
 8.5412E-01 -2.2776E-01 -9.0738E-01 
 2.0303E+00  1.0951E+00 -9.8545E+00 
 1.9834E-01  7.4377E-01 -1.7583E+00 
-1.2155E+00  1.9606E+00 -9.8545E+00 
-8.5412E-01  2.2776E-01 -9.0738E-01 
-2.0303E+00 -1.0951E+00 -9.8545E+00 
-1.9834E-01 -7.4377E-01 -1.7583E+00 
40
Global Internal Force:
-8.0919E-01  2.1578E-01 -6.1075E+01 
-3.6630E-02  3.8791E-01 -1.4299E+02 
-4.6156E-01 -1.7309E+00 -6.0862E+01 
 2.2492E-01  3.1816E-01 -1.4299E+02 
 8.0919E-01 -2.1578E-01 -6.1075E+01 
 3.6630E-02 -3.8791E-01 -1.4299E+02 
 4.6156E-01  1.7309E+00 -6.0862E+01 
-2.2492E-01 -3.1816E-01 -1.4299E+02 
-5.9235E-09  1.2467E-08 -3.2578E+02 
-6.6428E-01  1.7714E-01  2.8559E+00 
 2.5641E+00  1.7380E+00 -4.6392E+00 
-2.9903E-01 -1.1214E+00  2.7386E+00 
-1.3582E+00  2.7840E+00 -4.6392E+00 
 6.6428E-01 -1.7714E-01  2.8559E+00 
