Global Internal Force:
 6.9613E+04 -6.9613E+04  2.5776E+07 
 8.7805E+04  8.7805E+04 -6.8585E+05 
 8.7805E+04 -8.7805E+04 -6.8585E+05 
 1.0210E+05  1.0210E+05 -1.4873E+06 
 1.0210E+05 -1.0210E+05 -1.4873E+06 
-9.5115E+04 -9.5115E+04 -1.4900E+06 
-9.5115E+04  9.5115E+04 -1.4900E+06 
-1.8024E+05 -1.8024E+05 -2.2113E+07 
-1.8024E+05  1.8024E+05 -2.2113E+07 
-6.9613E+04  6.9613E+04  2.5776E+07 
-6.9613E+04 -6.9613E+04  2.5776E+07 
-8.7805E+04  8.7805E+04 -6.8585E+05 
-8.7805E+04 -8.7805E+04 -6.8585E+05 
-1.0210E+05  1.0210E+05 -1.4873E+06 
-1.0210E+05 -1.0210E+05 -1.4873E+06 
s50
Global Internal Force:
 8.0560E+04  8.0561E+04  2.6668E+07 
 8.0560E+04 -8.0561E+04  2.6668E+07 
 2.6824E+05  2.6824E+05 -1.3566E+06 
 2.6824E+05 -2.6824E+05 -1.3566E+06 
-1.2976E+05 -1.2976E+05 -1.7134E+06 
-1.2976E+05  1.2976E+05 -1.7134E+06 
-2.5839E+05 -2.5839E+05 -6.4339E+05 
-2.5839E+05  2.5839E+05 -6.4339E+05 
 5.7907E+04  5.7908E+04 -2.2954E+07 
 5.7907E+04 -5.7908E+04 -2.2954E+07 
-8.0560E+04  8.0561E+04  2.6668E+07 
-8.0560E+04 -8.0561E+04  2.6668E+07 
-2.6824E+05  2.6824E+05 -1.3566E+06 
-2.6824E+05 -2.6824E+05 -1.3566E+06 
 1.2976E+05 -1.2976E+05 -1.7134E+06 
 1.2976E+05  1.2976E+05 -1.7134E+06 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.6668E+07 
 0.0000E+00  0.0000E+00  2.6668E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -2.2954E+07 
 0.0000E+00  0.0000E+00 -2.2954E+07 
 0.0000E+00  0.0000E+00  2.6668E+07 
 0.0000E+00  0.0000E+00  2.6668E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 8.0560E+04  8.0561E+04  2.6668E+07 
 8.0560E+04 -8.0561E+04  2.6668E+07 
 2.6824E+05  2.6824E+05 -1.3566E+06 
 2.6824E+05 -2.6824E+05 -1.3566E+06 
-1.2976E+05 -1.2976E+05 -1.7134E+06 
-1.2976E+05  1.2976E+05 -1.7134E+06 
-2.5839E+05 -2.5839E+05 -6.4339E+05 
-2.5839E+05  2.5839E+05 -6.4339E+05 
 5.7907E+04  5.7908E+04 -2.2954E+07 
 5.7907E+04 -5.7908E+04 -2.2954E+07 
-8.0560E+04  8.0561E+04  2.6668E+07 
-8.0560E+04 -8.0561E+04  2.6668E+07 
-2.6824E+05  2.6824E+05 -1.3566E+06 
-2.6824E+05 -2.6824E+05 -1.3566E+06 
 1.2976E+05 -1.2976E+05 -1.7134E+06 
 1.2976E+05  1.2976E+05 -1.7134E+06 
s51
Global Internal Force:
 1.1252E+05  1.1252E+05  2.7173E+07 
 1.1252E+05 -1.1252E+05  2.7173E+07 
 2.9332E+05  2.9332E+05 -1.7102E+06 
 2.9332E+05 -2.9332E+05 -1.7102E+06 
-3.0696E+05 -3.0696E+05 -1.5866E+06 
-3.0696E+05  3.0696E+05 -1.5866E+06 
-2.7763E+05 -2.7763E+05  9.1726E+04 
-2.7763E+05  2.7763E+05  9.1726E+04 
 2.1061E+05  2.1061E+05 -2.3968E+07 
 2.1061E+05 -2.1061E+05 -2.3968E+07 
-1.1252E+05  1.1252E+05  2.7173E+07 
-1.1252E+05 -1.1252E+05  2.7173E+07 
-2.9332E+05  2.9332E+05 -1.7102E+06 
-2.9332E+05 -2.9332E+05 -1.7102E+06 
 3.0696E+05 -3.0696E+05 -1.5866E+06 
 3.0696E+05  3.0696E+05 -1.5866E+06 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.7173E+07 
 0.0000E+00  0.0000E+00  2.7173E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -2.3968E+07 
 0.0000E+00  0.0000E+00 -2.3968E+07 
 0.0000E+00  0.0000E+00  2.7173E+07 
 0.0000E+00  0.0000E+00  2.7173E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 1.1252E+05  1.1252E+05  2.7173E+07 
 1.1252E+05 -1.1252E+05  2.7173E+07 
 2.9332E+05  2.9332E+05 -1.7102E+06 
 2.9332E+05 -2.9332E+05 -1.7102E+06 
-3.0696E+05 -3.0696E+05 -1.5866E+06 
-3.0696E+05  3.0696E+05 -1.5866E+06 
-2.7763E+05 -2.7763E+05  9.1726E+04 
-2.7763E+05  2.7763E+05  9.1726E+04 
 2.1061E+05  2.1061E+05 -2.3968E+07 
 2.1061E+05 -2.1061E+05 -2.3968E+07 
-1.1252E+05  1.1252E+05  2.7173E+07 
-1.1252E+05 -1.1252E+05  2.7173E+07 
-2.9332E+05  2.9332E+05 -1.7102E+06 
-2.9332E+05 -2.9332E+05 -1.7102E+06 
 3.0696E+05 -3.0696E+05 -1.5866E+06 
 3.0696E+05  3.0696E+05 -1.5866E+06 
s52
Global Internal Force:
 1.5736E+05  1.5736E+05  2.7196E+07 
 1.5736E+05 -1.5736E+05  2.7196E+07 
 1.4311E+05  1.4311E+05 -1.5287E+06 
 1.4311E+05 -1.4311E+05 -1.5287E+06 
-3.2000E+05 -3.2000E+05 -1.0667E+06 
-3.2000E+05  3.2000E+05 -1.0667E+06 
-1.5119E+05 -1.5119E+05  3.7876E+05 
-1.5119E+05  1.5119E+05  3.7876E+05 
 1.5647E+05  1.5647E+05 -2.4980E+07 
 1.5647E+05 -1.5647E+05 -2.4980E+07 
-1.5736E+05  1.5736E+05  2.7196E+07 
-1.5736E+05 -1.5736E+05  2.7196E+07 
-1.4311E+05  1.4311E+05 -1.5287E+06 
-1.4311E+05 -1.4311E+05 -1.5287E+06 
 3.2000E+05 -3.2000E+05 -1.0667E+06 
 3.2000E+05  3.2000E+05 -1.0667E+06 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.7196E+07 
 0.0000E+00  0.0000E+00  2.7196E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -2.4980E+07 
 0.0000E+00  0.0000E+00 -2.4980E+07 
 0.0000E+00  0.0000E+00  2.7196E+07 
 0.0000E+00  0.0000E+00  2.7196E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 1.5736E+05  1.5736E+05  2.7196E+07 
 1.5736E+05 -1.5736E+05  2.7196E+07 
 1.4311E+05  1.4311E+05 -1.5287E+06 
 1.4311E+05 -1.4311E+05 -1.5287E+06 
-3.2000E+05 -3.2000E+05 -1.0667E+06 
-3.2000E+05  3.2000E+05 -1.0667E+06 
-1.5119E+05 -1.5119E+05  3.7876E+05 
-1.5119E+05  1.5119E+05  3.7876E+05 
 1.5647E+05  1.5647E+05 -2.4980E+07 
 1.5647E+05 -1.5647E+05 -2.4980E+07 
-1.5736E+05  1.5736E+05  2.7196E+07 
-1.5736E+05 -1.5736E+05  2.7196E+07 
-1.4311E+05  1.4311E+05 -1.5287E+06 
-1.4311E+05 -1.4311E+05 -1.5287E+06 
 3.2000E+05 -3.2000E+05 -1.0667E+06 
 3.2000E+05  3.2000E+05 -1.0667E+06 
s53
Global Internal Force:
 1.5299E+05  1.5299E+05  2.6798E+07 
 1.5299E+05 -1.5299E+05  2.6798E+07 
-5.6891E+04 -5.6891E+04 -8.1291E+05 
-5.6891E+04  5.6891E+04 -8.1291E+05 
-1.3806E+05 -1.3806E+05 -2.7074E+05 
-1.3806E+05  1.3806E+05 -2.7074E+05 
 4.1119E+04  4.1119E+04  1.8586E+05 
 4.1119E+04 -4.1119E+04  1.8586E+05 
-2.9371E+04 -2.9371E+04 -2.5901E+07 
-2.9371E+04  2.9371E+04 -2.5901E+07 
-1.5299E+05  1.5299E+05  2.6798E+07 
-1.5299E+05 -1.5299E+05  2.6798E+07 
 5.6891E+04 -5.6891E+04 -8.1291E+05 
 5.6891E+04  5.6891E+04 -8.1291E+05 
 1.3806E+05 -1.3806E+05 -2.7074E+05 
 1.3806E+05  1.3806E+05 -2.7074E+05 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.6798E+07 
 0.0000E+00  0.0000E+00  2.6798E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -2.5901E+07 
 0.0000E+00  0.0000E+00 -2.5901E+07 
 0.0000E+00  0.0000E+00  2.6798E+07 
 0.0000E+00  0.0000E+00  2.6798E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 1.5299E+05  1.5299E+05  2.6798E+07 
 1.5299E+05 -1.5299E+05  2.6798E+07 
-5.6891E+04 -5.6891E+04 -8.1291E+05 
-5.6891E+04  5.6891E+04 -8.1291E+05 
-1.3806E+05 -1.3806E+05 -2.7074E+05 
-1.3806E+05  1.3806E+05 -2.7074E+05 
 4.1119E+04  4.1119E+04  1.8586E+05 
 4.1119E+04 -4.1119E+04  1.8586E+05 
-2.9371E+04 -2.9371E+04 -2.5901E+07 
-2.9371E+04  2.9371E+04 -2.5901E+07 
-1.5299E+05  1.5299E+05  2.6798E+07 
-1.5299E+05 -1.5299E+05  2.6798E+07 
 5.6891E+04 -5.6891E+04 -8.1291E+05 
 5.6891E+04  5.6891E+04 -8.1291E+05 
 1.3806E+05 -1.3806E+05 -2.7074E+05 
 1.3806E+05  1.3806E+05 -2.7074E+05 
s54
Global Internal Force:
 4.9980E+04  4.9980E+04  2.6187E+07 
 4.9980E+04 -4.9980E+04  2.6187E+07 
-1.8209E+05 -1.8209E+05  2.4787E+05 
-1.8209E+05  1.8209E+05  2.4787E+05 
 1.1658E+05  1.1658E+05  5.2821E+05 
 1.1658E+05 -1.1658E+05  5.2821E+05 
 1.8447E+05  1.8447E+05 -2.0594E+05 
 1.8447E+05 -1.8447E+05 -2.0594E+05 
-1.6481E+05 -1.6481E+05 -2.6757E+07 
-1.6481E+05  1.6481E+05 -2.6757E+07 
-4.9980E+04  4.9980E+04  2.6187E+07 
-4.9980E+04 -4.9980E+04  2.6187E+07 
 1.8209E+05 -1.8209E+05  2.4787E+05 
 1.8209E+05  1.8209E+05  2.4787E+05 
-1.1658E+05  1.1658E+05  5.2821E+05 
-1.1658E+05 -1.1658E+05  5.2821E+05 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.6187E+07 
 0.0000E+00  0.0000E+00  2.6187E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -2.6757E+07 
 0.0000E+00  0.0000E+00 -2.6757E+07 
 0.0000E+00  0.0000E+00  2.6187E+07 
 0.0000E+00  0.0000E+00  2.6187E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 4.9980E+04  4.9980E+04  2.6187E+07 
 4.9980E+04 -4.9980E+04  2.6187E+07 
-1.8209E+05 -1.8209E+05  2.4787E+05 
-1.8209E+05  1.8209E+05  2.4787E+05 
 1.1658E+05  1.1658E+05  5.2821E+05 
 1.1658E+05 -1.1658E+05  5.2821E+05 
 1.8447E+05  1.8447E+05 -2.0594E+05 
 1.8447E+05 -1.8447E+05 -2.0594E+05 
-1.6481E+05 -1.6481E+05 -2.6757E+07 
-1.6481E+05  1.6481E+05 -2.6757E+07 
-4.9980E+04  4.9980E+04  2.6187E+07 
-4.9980E+04 -4.9980E+04  2.6187E+07 
 1.8209E+05 -1.8209E+05  2.4787E+05 
 1.8209E+05  1.8209E+05  2.4787E+05 
-1.1658E+05  1.1658E+05  5.2821E+05 
-1.1658E+05 -1.1658E+05  5.2821E+05 
s55
Global Internal Force:
-1.1896E+05 -1.1896E+05  2.5650E+07 
-1.1896E+05  1.1896E+05  2.5650E+07 
-1.7895E+05 -1.7895E+05  1.3075E+06 
-1.7895E+05  1.7895E+05  1.3075E+06 
 2.8189E+05  2.8189E+05  1.0668E+06 
 2.8189E+05 -2.8189E+05  1.0668E+06 
 1.8941E+05  1.8941E+05 -3.6532E+05 
 1.8941E+05 -1.8941E+05 -3.6532E+05 
-1.5426E+05 -1.5426E+05 -2.7659E+07 
-1.5426E+05  1.5426E+05 -2.7659E+07 
 1.1896E+05 -1.1896E+05  2.5650E+07 
 1.1896E+05  1.1896E+05  2.5650E+07 
 1.7895E+05 -1.7895E+05  1.3075E+06 
 1.7895E+05  1.7895E+05  1.3075E+06 
-2.8189E+05  2.8189E+05  1.0668E+06 
-2.8189E+05 -2.8189E+05  1.0668E+06 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.5650E+07 
 0.0000E+00  0.0000E+00  2.5650E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -2.7659E+07 
 0.0000E+00  0.0000E+00 -2.7659E+07 
 0.0000E+00  0.0000E+00  2.5650E+07 
 0.0000E+00  0.0000E+00  2.5650E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-1.1896E+05 -1.1896E+05  2.5650E+07 
-1.1896E+05  1.1896E+05  2.5650E+07 
-1.7895E+05 -1.7895E+05  1.3075E+06 
-1.7895E+05  1.7895E+05  1.3075E+06 
 2.8189E+05  2.8189E+05  1.0668E+06 
 2.8189E+05 -2.8189E+05  1.0668E+06 
 1.8941E+05  1.8941E+05 -3.6532E+05 
 1.8941E+05 -1.8941E+05 -3.6532E+05 
-1.5426E+05 -1.5426E+05 -2.7659E+07 
-1.5426E+05  1.5426E+05 -2.7659E+07 
 1.1896E+05 -1.1896E+05  2.5650E+07 
 1.1896E+05  1.1896E+05  2.5650E+07 
 1.7895E+05 -1.7895E+05  1.3075E+06 
 1.7895E+05  1.7895E+05  1.3075E+06 
-2.8189E+05  2.8189E+05  1.0668E+06 
-2.8189E+05 -2.8189E+05  1.0668E+06 
s56
Global Internal Force:
-2.5862E+05 -2.5862E+05  2.5472E+07 
-2.5862E+05  2.5862E+05  2.5472E+07 
-7.7877E+04 -7.7877E+04  1.9406E+06 
-7.7877E+04  7.7877E+04  1.9406E+06 
 2.9432E+05  2.9432E+05  1.2795E+06 
 2.9432E+05 -2.9432E+05  1.2795E+06 
 8.3457E+04  8.3457E+04 -2.8158E+04 
 8.3457E+04 -8.3457E+04 -2.8158E+04 
-3.1204E+04 -3.1204E+04 -2.8664E+07 
-3.1204E+04  3.1204E+04 -2.8664E+07 
 2.5862E+05 -2.5862E+05  2.5472E+07 
 2.5862E+05  2.5862E+05  2.5472E+07 
 7.7877E+04 -7.7877E+04  1.9406E+06 
 7.7877E+04  7.7877E+04  1.9406E+06 
-2.9432E+05  2.9432E+05  1.2795E+06 
-2.9432E+05 -2.9432E+05  1.2795E+06 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.5472E+07 
 0.0000E+00  0.0000E+00  2.5472E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -2.8664E+07 
 0.0000E+00  0.0000E+00 -2.8664E+07 
 0.0000E+00  0.0000E+00  2.5472E+07 
 0.0000E+00  0.0000E+00  2.5472E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-2.5862E+05 -2.5862E+05  2.5472E+07 
-2.5862E+05  2.5862E+05  2.5472E+07 
-7.7877E+04 -7.7877E+04  1.9406E+06 
-7.7877E+04  7.7877E+04  1.9406E+06 
 2.9432E+05  2.9432E+05  1.2795E+06 
 2.9432E+05 -2.9432E+05  1.2795E+06 
 8.3457E+04  8.3457E+04 -2.8158E+04 
 8.3457E+04 -8.3457E+04 -2.8158E+04 
-3.1204E+04 -3.1204E+04 -2.8664E+07 
-3.1204E+04  3.1204E+04 -2.8664E+07 
 2.5862E+05 -2.5862E+05  2.5472E+07 
 2.5862E+05  2.5862E+05  2.5472E+07 
 7.7877E+04 -7.7877E+04  1.9406E+06 
 7.7877E+04  7.7877E+04  1.9406E+06 
-2.9432E+05  2.9432E+05  1.2795E+06 
-2.9432E+05 -2.9432E+05  1.2795E+06 
s57
Global Internal Force:
-2.8548E+05 -2.8548E+05  2.5831E+07 
-2.8548E+05  2.8548E+05  2.5831E+07 
 1.4132E+04  1.4132E+04  1.8548E+06 
 1.4132E+04 -1.4132E+04  1.8548E+06 
 1.7143E+05  1.7143E+05  1.3043E+06 
 1.7143E+05 -1.7143E+05  1.3043E+06 
-8.2052E+03 -8.2052E+03  6.8381E+05 
-8.2052E+03  8.2052E+03  6.8381E+05 
 1.2044E+05  1.2044E+05 -2.9674E+07 
 1.2044E+05 -1.2044E+05 -2.9674E+07 
 2.8548E+05 -2.8548E+05  2.5831E+07 
 2.8548E+05  2.8548E+05  2.5831E+07 
-1.4132E+04  1.4132E+04  1.8548E+06 
-1.4132E+04 -1.4132E+04  1.8548E+06 
-1.7143E+05  1.7143E+05  1.3043E+06 
-1.7143E+05 -1.7143E+05  1.3043E+06 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.5831E+07 
 0.0000E+00  0.0000E+00  2.5831E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -2.9674E+07 
 0.0000E+00  0.0000E+00 -2.9674E+07 
 0.0000E+00  0.0000E+00  2.5831E+07 
 0.0000E+00  0.0000E+00  2.5831E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-2.8548E+05 -2.8548E+05  2.5831E+07 
-2.8548E+05  2.8548E+05  2.5831E+07 
 1.4132E+04  1.4132E+04  1.8548E+06 
 1.4132E+04 -1.4132E+04  1.8548E+06 
 1.7143E+05  1.7143E+05  1.3043E+06 
 1.7143E+05 -1.7143E+05  1.3043E+06 
-8.2052E+03 -8.2052E+03  6.8381E+05 
-8.2052E+03  8.2052E+03  6.8381E+05 
 1.2044E+05  1.2044E+05 -2.9674E+07 
 1.2044E+05 -1.2044E+05 -2.9674E+07 
 2.8548E+05 -2.8548E+05  2.5831E+07 
 2.8548E+05  2.8548E+05  2.5831E+07 
-1.4132E+04  1.4132E+04  1.8548E+06 
-1.4132E+04 -1.4132E+04  1.8548E+06 
-1.7143E+05  1.7143E+05  1.3043E+06 
-1.7143E+05 -1.7143E+05  1.3043E+06 
s58
Global Internal Force:
-1.7396E+05 -1.7396E+05  2.6706E+07 
-1.7396E+05  1.7396E+05  2.6706E+07 
-1.7189E+03 -1.7188E+03  1.1127E+06 
-1.7189E+03  1.7188E+03  1.1127E+06 
-4.0801E+04 -4.0801E+04  1.2931E+06 
-4.0801E+04  4.0801E+04  1.2931E+06 
 5.0319E+03  5.0319E+03  1.3695E+06 
 5.0319E+03 -5.0319E+03  1.3695E+06 
 2.1936E+05  2.1936E+05 -3.0482E+07 
 2.1936E+05 -2.1936E+05 -3.0482E+07 
 1.7396E+05 -1.7396E+05  2.6706E+07 
 1.7396E+05  1.7396E+05  2.6706E+07 
 1.7189E+03 -1.7188E+03  1.1127E+06 
 1.7189E+03  1.7188E+03  1.1127E+06 
 4.0801E+04 -4.0801E+04  1.2931E+06 
 4.0801E+04  4.0801E+04  1.2931E+06 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.6706E+07 
 0.0000E+00  0.0000E+00  2.6706E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -3.0482E+07 
 0.0000E+00  0.0000E+00 -3.0482E+07 
 0.0000E+00  0.0000E+00  2.6706E+07 
 0.0000E+00  0.0000E+00  2.6706E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-1.7396E+05 -1.7396E+05  2.6706E+07 
-1.7396E+05  1.7396E+05  2.6706E+07 
-1.7189E+03 -1.7188E+03  1.1127E+06 
-1.7189E+03  1.7188E+03  1.1127E+06 
-4.0801E+04 -4.0801E+04  1.2931E+06 
-4.0801E+04  4.0801E+04  1.2931E+06 
 5.0319E+03  5.0319E+03  1.3695E+06 
 5.0319E+03 -5.0319E+03  1.3695E+06 
 2.1936E+05  2.1936E+05 -3.0482E+07 
 2.1936E+05 -2.1936E+05 -3.0482E+07 
 1.7396E+05 -1.7396E+05  2.6706E+07 
 1.7396E+05  1.7396E+05  2.6706E+07 
 1.7189E+03 -1.7188E+03  1.1127E+06 
 1.7189E+03  1.7188E+03  1.1127E+06 
 4.0801E+04 -4.0801E+04  1.2931E+06 
 4.0801E+04  4.0801E+04  1.2931E+06 
s59
Global Internal Force:
 2.7103E+04  2.7103E+04  2.7887E+07 
 2.7103E+04 -2.7103E+04  2.7887E+07 
-1.1084E+05 -1.1084E+05  1.3287E+05 
-1.1084E+05  1.1084E+05  1.3287E+05 
-2.4671E+05 -2.4671E+05  1.2325E+06 
-2.4671E+05  2.4671E+05  1.2325E+06 
 1.0308E+05  1.0308E+05  1.6522E+06 
 1.0308E+05 -1.0308E+05  1.6522E+06 
 2.1268E+05  2.1268E+05 -3.0904E+07 
 2.1268E+05 -2.1268E+05 -3.0904E+07 
-2.7103E+04  2.7103E+04  2.7887E+07 
-2.7103E+04 -2.7103E+04  2.7887E+07 
 1.1084E+05 -1.1084E+05  1.3287E+05 
 1.1084E+05  1.1084E+05  1.3287E+05 
 2.4671E+05 -2.4671E+05  1.2325E+06 
 2.4671E+05  2.4671E+05  1.2325E+06 

Global Reaction Force:
 0.0000E+00  0.0000E+00  2.7887E+07 
 0.0000E+00  0.0000E+00  2.7887E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00 -3.0904E+07 
 0.0000E+00  0.0000E+00 -3.0904E+07 
 0.0000E+00  0.0000E+00  2.7887E+07 
 0.0000E+00  0.0000E+00  2.7887E+07 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 2.7103E+04  2.7103E+04  2.7887E+07 
 2.7103E+04 -2.7103E+04  2.7887E+07 
-1.1084E+05 -1.1084E+05  1.3287E+05 
-1.1084E+05  1.1084E+05  1.3287E+05 
-2.4671E+05 -2.4671E+05  1.2325E+06 
-2.4671E+05  2.4671E+05  1.2325E+06 
 1.0308E+05  1.0308E+05  1.6522E+06 
 1.0308E+05 -1.0308E+05  1.6522E+06 
 2.1268E+05  2.1268E+05 -3.0904E+07 
 2.1268E+05 -2.1268E+05 -3.0904E+07 
-2.7103E+04  2.7103E+04  2.7887E+07 
-2.7103E+04 -2.7103E+04  2.7887E+07 
 1.1084E+05 -1.1084E+05  1.3287E+05 
 1.1084E+05  1.1084E+05  1.3287E+05 
 2.4671E+05 -2.4671E+05  1.2325E+06 
 2.4671E+05  2.4671E+05  1.2325E+06 
s60
Global Internal Force:
 1.9607E+05  1.9607E+05  2.9103E+07 
 1.9607E+05 -1.9607E+05  2.9103E+07 
-2.0192E+05 -2.0192E+05 -5.7334E+05 
-2.0192E+05  2.0192E+05 -5.7334E+05 
-3.2031E+05 -3.2031E+05  9.6831E+05 
-3.2031E+05  3.2031E+05  9.6831E+05 
 1.8981E+05  1.8981E+05  1.3782E+06 
 1.8981E+05 -1.8981E+05  1.3782E+06 
 1.1189E+05  1.1189E+05 -3.0876E+07 
 1.1189E+05 -1.1189E+05 -3.0876E+07 
-1.9607E+05  1.9607E+05  2.9103E+07 
-1.9607E+05 -1.9607E+05  2.9103E+07 
 2.0192E+05 -2.0192E+05 -5.7334E+05 
 2.0192E+05  2.0192E+05 -5.7334E+05 
 3.2031E+05 -3.2031E+05  9.6831E+05 
 3.2031E+05  3.2031E+05  9.6831E+05 

Global Reaction Force:
